contractSymbol,openInterest,volume,snapshot_date
MP260925P00048000,241.0,17.0,2026-09-17
MP260925C00048500,28.0,9.0,2026-09-17
MP260925P00048500,52.0,16.0,2026-09-17
MP260925C00049000,72.0,3.0,2026-09-17
MP260925P00049000,167.0,22.0,2026-09-17
MP260925C00049500,53.0,14.0,2026-09-17
MP260925P00049500,69.0,15.0,2026-09-17
MP260925C00050000,198.0,262.0,2026-09-17
MP260925P00050000,509.0,48.0,2026-09-17
MP260925C00051000,214.0,141.0,2026-09-17
MP260925P00051000,97.0,11.0,2026-09-17
MP260925C00052000,258.0,119.0,2026-09-17
MP260925P00052000,223.0,18.0,2026-09-17
MP260925C00053000,146.0,58.0,2026-09-17
MP260925P00053000,397.0,8.0,2026-09-17
MP260925C00054000,279.0,180.0,2026-09-17
MP260925P00054000,358.0,19.0,2026-09-17
MP260925C00055000,481.0,624.0,2026-09-17
MP260925P00055000,753.0,25.0,2026-09-17
MP260925C00056000,163.0,62.0,2026-09-17
MP260925P00056000,52.0,1.0,2026-09-17
MP260925C00057000,144.0,59.0,2026-09-17
MP260925P00057000,58.0,15.0,2026-09-17
MP260925C00058000,291.0,58.0,2026-09-17
MP260925P00058000,105.0,1.0,2026-09-17
MP260925C00059000,285.0,6.0,2026-09-17
MP260925P00059000,69.0,0.0,2026-09-17
MP260925C00060000,778.0,99.0,2026-09-17
MP260925P00060000,57.0,1.0,2026-09-17
MP260925C00061000,202.0,76.0,2026-09-17
MP260925P00061000,5.0,0.0,2026-09-17
MP260925C00062000,122.0,22.0,2026-09-17
MP260925P00062000,25.0,0.0,2026-09-17
MP260925C00063000,334.0,18.0,2026-09-17
MP260925P00063000,20.0,0.0,2026-09-17
MP260925C00064000,108.0,1.0,2026-09-17
MP260925P00064000,4.0,0.0,2026-09-17
MP260925C00065000,300.0,1.0,2026-09-17
MP260925P00065000,1.0,0.0,2026-09-17
MP260925C00066000,96.0,0.0,2026-09-17
MP260925P00066000,0.0,0.0,2026-09-17
MP260925C00067000,72.0,0.0,2026-09-17
MP260925P00067000,0.0,0.0,2026-09-17
MP260925C00068000,47.0,3.0,2026-09-17
MP260925P00068000,0.0,0.0,2026-09-17
MP260925C00069000,88.0,0.0,2026-09-17
MP260925P00069000,0.0,0.0,2026-09-17
MP260925C00070000,502.0,2.0,2026-09-17
MP260925P00070000,0.0,0.0,2026-09-17
MP260925C00071000,0.0,0.0,2026-09-17
MP260925P00071000,0.0,0.0,2026-09-17
MP260925C00072000,6.0,0.0,2026-09-17
MP260925P00072000,0.0,0.0,2026-09-17
MP260925C00073000,6.0,0.0,2026-09-17
MP260925P00073000,0.0,0.0,2026-09-17
MP260925C00075000,188.0,13.0,2026-09-17
MP260925P00075000,0.0,0.0,2026-09-17
MP261002C00030000,0.0,0.0,2026-09-17
MP261002P00030000,5.0,0.0,2026-09-17
MP261002C00035000,5.0,0.0,2026-09-17
MP261002P00035000,2.0,0.0,2026-09-17
MP261002C00039000,0.0,0.0,2026-09-17
MP261002P00039000,0.0,0.0,2026-09-17
MP261002C00040000,12.0,1.0,2026-09-17
MP261002P00040000,61.0,0.0,2026-09-17
MP261002C00041000,0.0,0.0,2026-09-17
MP261002P00041000,0.0,0.0,2026-09-17
MP261002C00042000,2.0,0.0,2026-09-17
MP261002P00042000,8.0,5.0,2026-09-17
MP261002C00043000,0.0,0.0,2026-09-17
MP261002P00043000,17.0,3.0,2026-09-17
MP261002C00044000,27.0,0.0,2026-09-17
MP261002P00044000,16.0,6.0,2026-09-17
MP261002C00045000,30.0,4.0,2026-09-17
MP261002P00045000,150.0,15.0,2026-09-17
MP261002C00046000,1.0,1.0,2026-09-17
MP261002P00046000,57.0,134.0,2026-09-17
MP261002C00046500,0.0,1.0,2026-09-17
MP261002P00046500,42.0,4.0,2026-09-17
MP261002C00047000,2.0,0.0,2026-09-17
MP261002P00047000,141.0,46.0,2026-09-17
MP261002C00047500,10.0,4.0,2026-09-17
MP261002P00047500,4.0,4.0,2026-09-17
MP261002C00048000,26.0,6.0,2026-09-17
MP261002P00048000,124.0,175.0,2026-09-17
MP261002C00048500,1.0,0.0,2026-09-17
MP261002P00048500,9.0,0.0,2026-09-17
MP261002C00049000,7.0,903.0,2026-09-17
MP261002P00049000,142.0,6.0,2026-09-17
MP261002C00049500,4.0,33.0,2026-09-17
MP261002P00049500,3.0,1.0,2026-09-17
MP261002C00050000,82.0,85.0,2026-09-17
MP261002P00050000,1256.0,3.0,2026-09-17
MP261002C00051000,35.0,40.0,2026-09-17
MP261002P00051000,48.0,8.0,2026-09-17
MP261002C00052000,42.0,10.0,2026-09-17
MP261002P00052000,70.0,6.0,2026-09-17
MP261002C00053000,18.0,8.0,2026-09-17
MP261002P00053000,214.0,0.0,2026-09-17
MP261002C00054000,52.0,6.0,2026-09-17
MP261002P00054000,147.0,6.0,2026-09-17
MP261002C00055000,467.0,89.0,2026-09-17
MP261002P00055000,236.0,0.0,2026-09-17
MP261002C00056000,37.0,5.0,2026-09-17
MP261002P00056000,6.0,0.0,2026-09-17
MP261002C00057000,57.0,4.0,2026-09-17
MP261002P00057000,64.0,11.0,2026-09-17
MP261002C00058000,70.0,12.0,2026-09-17
MP261002P00058000,142.0,0.0,2026-09-17
MP261002C00059000,180.0,13.0,2026-09-17
MP261002P00059000,12.0,1.0,2026-09-17
MP261002C00060000,375.0,16.0,2026-09-17
MP261002P00060000,124.0,2.0,2026-09-17
MP261002C00061000,366.0,1.0,2026-09-17
MP261002P00061000,101.0,0.0,2026-09-17
MP261002C00062000,44.0,2.0,2026-09-17
MP261002P00062000,53.0,0.0,2026-09-17
MP261002C00063000,93.0,2.0,2026-09-17
MP261002P00063000,18.0,0.0,2026-09-17
MP261002C00064000,26.0,0.0,2026-09-17
MP261002P00064000,72.0,71.0,2026-09-17
MP261002C00065000,571.0,87.0,2026-09-17
MP261002P00065000,15.0,0.0,2026-09-17
MP261002C00066000,42.0,0.0,2026-09-17
MP261002P00066000,4.0,0.0,2026-09-17
MP261002C00067000,59.0,0.0,2026-09-17
MP261002P00067000,0.0,0.0,2026-09-17
MP261002C00068000,42.0,56.0,2026-09-17
MP261002P00068000,0.0,0.0,2026-09-17
MP261002C00069000,8.0,0.0,2026-09-17
MP261002P00069000,1.0,0.0,2026-09-17
MP261002C00070000,338.0,12.0,2026-09-17
MP261002P00070000,1.0,0.0,2026-09-17
MP261002C00075000,300.0,4.0,2026-09-17
MP261002P00075000,0.0,0.0,2026-09-17
MP261009C00030000,0.0,0.0,2026-09-17
MP261009P00030000,4.0,0.0,2026-09-17
MP261009C00035000,1.0,0.0,2026-09-17
MP261009P00035000,0.0,0.0,2026-09-17
MP261009C00039000,0.0,0.0,2026-09-17
MP261009P00039000,0.0,5.0,2026-09-17
MP261009C00040000,0.0,0.0,2026-09-17
MP261009P00040000,22.0,0.0,2026-09-17
MP261009C00041000,0.0,0.0,2026-09-17
MP261009P00041000,0.0,0.0,2026-09-17
MP261009C00042000,0.0,0.0,2026-09-17
MP261009P00042000,0.0,0.0,2026-09-17
MP261009C00043000,1.0,0.0,2026-09-17
MP261009P00043000,42.0,17.0,2026-09-17
MP261009C00044000,0.0,0.0,2026-09-17
MP261009P00044000,26.0,0.0,2026-09-17
MP261009C00045000,2.0,0.0,2026-09-17
MP261009P00045000,68.0,6.0,2026-09-17
MP261009C00046000,0.0,1.0,2026-09-17
MP261009P00046000,24.0,8.0,2026-09-17
MP261009C00047000,0.0,1.0,2026-09-17
MP261009P00047000,1052.0,5.0,2026-09-17
MP261009C00048000,0.0,0.0,2026-09-17
MP261009P00048000,68.0,0.0,2026-09-17
MP261009C00049000,10.0,42.0,2026-09-17
MP261009P00049000,14.0,110.0,2026-09-17
MP261009C00050000,132.0,47.0,2026-09-17
MP261009P00050000,231.0,2.0,2026-09-17
MP261009C00051000,29.0,14.0,2026-09-17
MP261009P00051000,17.0,39.0,2026-09-17
MP261009C00052000,16.0,24.0,2026-09-17
MP261009P00052000,31.0,44.0,2026-09-17
MP261009C00053000,7.0,1.0,2026-09-17
MP261009P00053000,16.0,0.0,2026-09-17
MP261009C00054000,22.0,29.0,2026-09-17
MP261009P00054000,40.0,0.0,2026-09-17
MP261009C00055000,985.0,8.0,2026-09-17
MP261009P00055000,49.0,18.0,2026-09-17
MP261009C00056000,647.0,57.0,2026-09-17
MP261009P00056000,9.0,0.0,2026-09-17
MP261009C00057000,25.0,4.0,2026-09-17
MP261009P00057000,4.0,0.0,2026-09-17
MP261009C00058000,10.0,0.0,2026-09-17
MP261009P00058000,5.0,0.0,2026-09-17
MP261009C00059000,27.0,0.0,2026-09-17
MP261009P00059000,0.0,0.0,2026-09-17
MP261009C00060000,145.0,3.0,2026-09-17
MP261009P00060000,17.0,7.0,2026-09-17
MP261009C00061000,6.0,200.0,2026-09-17
MP261009P00061000,1.0,0.0,2026-09-17
MP261009C00062000,18.0,0.0,2026-09-17
MP261009P00062000,12.0,0.0,2026-09-17
MP261009C00063000,46.0,0.0,2026-09-17
MP261009P00063000,21.0,0.0,2026-09-17
MP261009C00064000,15.0,0.0,2026-09-17
MP261009P00064000,6.0,2.0,2026-09-17
MP261009C00065000,134.0,5.0,2026-09-17
MP261009P00065000,11.0,0.0,2026-09-17
MP261009C00066000,49.0,0.0,2026-09-17
MP261009P00066000,0.0,0.0,2026-09-17
MP261009C00067000,24.0,0.0,2026-09-17
MP261009P00067000,0.0,0.0,2026-09-17
MP261009C00068000,12.0,0.0,2026-09-17
MP261009P00068000,0.0,0.0,2026-09-17
MP261009C00069000,41.0,0.0,2026-09-17
MP261009P00069000,0.0,0.0,2026-09-17
MP261009C00070000,25.0,0.0,2026-09-17
MP261009P00070000,1.0,0.0,2026-09-17
MP261009C00075000,46.0,5.0,2026-09-17
MP261009P00075000,0.0,1.0,2026-09-17
MP261016C00030000,0.0,0.0,2026-09-17
MP261016P00030000,22.0,0.0,2026-09-17
MP261016C00035000,2.0,0.0,2026-09-17
MP261016P00035000,280.0,35.0,2026-09-17
MP261016C00040000,58.0,0.0,2026-09-17
MP261016P00040000,421.0,53.0,2026-09-17
MP261016C00045000,89.0,29.0,2026-09-17
MP261016P00045000,2674.0,347.0,2026-09-17
MP261016C00050000,1187.0,1401.0,2026-09-17
MP261016P00050000,1577.0,495.0,2026-09-17
MP261016C00055000,1807.0,1014.0,2026-09-17
MP261016P00055000,4110.0,57.0,2026-09-17
MP261016C00060000,2595.0,346.0,2026-09-17
MP261016P00060000,320.0,35.0,2026-09-17
MP261016C00065000,1305.0,432.0,2026-09-17
MP261016P00065000,123.0,0.0,2026-09-17
MP261016C00070000,1343.0,25.0,2026-09-17
MP261016P00070000,15.0,1.0,2026-09-17
MP261016C00075000,431.0,26.0,2026-09-17
MP261016P00075000,35.0,0.0,2026-09-17
MP261016C00080000,389.0,22.0,2026-09-17
MP261016P00080000,5.0,0.0,2026-09-17
MP261016C00085000,940.0,54.0,2026-09-17
MP261016P00085000,0.0,0.0,2026-09-17
MP261023C00030000,0.0,0.0,2026-09-17
MP261023P00030000,0.0,0.0,2026-09-17
MP261023C00035000,0.0,0.0,2026-09-17
MP261023P00035000,1.0,0.0,2026-09-17
MP261023C00039000,0.0,0.0,2026-09-17
MP261023P00039000,0.0,2.0,2026-09-17
MP261023C00040000,2.0,0.0,2026-09-17
MP261023P00040000,160.0,0.0,2026-09-17
MP261023C00041000,0.0,0.0,2026-09-17
MP261023P00041000,0.0,0.0,2026-09-17
MP261023C00042000,0.0,0.0,2026-09-17
MP261023P00042000,0.0,0.0,2026-09-17
MP261023C00043000,0.0,0.0,2026-09-17
MP261023P00043000,72.0,14.0,2026-09-17
MP261023C00044000,16.0,0.0,2026-09-17
MP261023P00044000,16.0,7.0,2026-09-17
MP261023C00045000,1.0,1.0,2026-09-17
MP261023P00045000,58.0,3.0,2026-09-17
MP261023C00046000,1.0,0.0,2026-09-17
MP261023P00046000,11.0,10.0,2026-09-17
MP261023C00047000,0.0,0.0,2026-09-17
MP261023P00047000,12.0,1.0,2026-09-17
MP261023C00048000,3.0,0.0,2026-09-17
MP261023P00048000,26.0,0.0,2026-09-17
MP261023C00049000,1.0,3.0,2026-09-17
MP261023P00049000,6.0,1.0,2026-09-17
MP261023C00050000,24.0,15.0,2026-09-17
MP261023P00050000,72.0,29.0,2026-09-17
MP261023C00051000,5.0,2.0,2026-09-17
MP261023P00051000,44.0,5.0,2026-09-17
MP261023C00052000,8.0,1.0,2026-09-17
MP261023P00052000,50.0,0.0,2026-09-17
MP261023C00053000,19.0,0.0,2026-09-17
MP261023P00053000,23.0,0.0,2026-09-17
MP261023C00054000,10.0,8.0,2026-09-17
MP261023P00054000,7.0,0.0,2026-09-17
MP261023C00055000,42.0,11.0,2026-09-17
MP261023P00055000,0.0,0.0,2026-09-17
MP261023C00056000,39.0,2.0,2026-09-17
MP261023P00056000,3.0,0.0,2026-09-17
MP261023C00057000,29.0,6.0,2026-09-17
MP261023P00057000,2.0,0.0,2026-09-17
MP261023C00058000,6.0,2.0,2026-09-17
MP261023P00058000,1.0,0.0,2026-09-17
MP261023C00059000,15.0,0.0,2026-09-17
MP261023P00059000,0.0,0.0,2026-09-17
MP261023C00060000,72.0,36.0,2026-09-17
MP261023P00060000,78.0,4.0,2026-09-17
MP261023C00061000,13.0,0.0,2026-09-17
MP261023P00061000,0.0,0.0,2026-09-17
MP261023C00062000,13.0,0.0,2026-09-17
MP261023P00062000,4.0,0.0,2026-09-17
MP261023C00063000,6.0,0.0,2026-09-17
MP261023P00063000,11.0,0.0,2026-09-17
MP261023C00064000,2.0,0.0,2026-09-17
MP261023P00064000,4.0,2.0,2026-09-17
MP261023C00065000,310.0,11.0,2026-09-17
MP261023P00065000,5.0,0.0,2026-09-17
MP261023C00066000,3.0,0.0,2026-09-17
MP261023P00066000,0.0,0.0,2026-09-17
MP261023C00067000,0.0,0.0,2026-09-17
MP261023P00067000,0.0,0.0,2026-09-17
MP261023C00068000,0.0,0.0,2026-09-17
MP261023P00068000,0.0,0.0,2026-09-17
MP261023C00069000,1.0,0.0,2026-09-17
MP261023P00069000,0.0,0.0,2026-09-17
MP261023C00070000,141.0,0.0,2026-09-17
MP261023P00070000,8.0,0.0,2026-09-17
MP261023C00075000,105.0,2.0,2026-09-17
MP261023P00075000,0.0,0.0,2026-09-17
